RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,1%@1479,4%@1479,2%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@35.5C iwlwifi@34C PMIC@50C GPU@33.5C AO@44.5C thermal@34.5C POM_5V_IN 1934/2172 POM_5V_GPU 123/227 POM_5V_CPU 328/432
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [4%@1479,0%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33.5C CPU@35C iwlwifi@34C PMIC@50C GPU@34C AO@44.5C thermal@34.25C POM_5V_IN 1934/2167 POM_5V_GPU 123/224 POM_5V_CPU 287/429
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,2%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@35C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@34C POM_5V_IN 1934/2162 POM_5V_GPU 123/222 POM_5V_CPU 328/426
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,1%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@35C iwlwifi@33C PMIC@50C GPU@34C AO@44C thermal@34.25C POM_5V_IN 1972/2158 POM_5V_GPU 123/220 POM_5V_CPU 328/424
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,1%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33.5C AO@44.5C thermal@34.25C POM_5V_IN 1934/2153 POM_5V_GPU 164/219 POM_5V_CPU 328/422
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,0%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@34.25C POM_5V_IN 1934/2148 POM_5V_GPU 164/217 POM_5V_CPU 287/419
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,2%@1479,1%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@35C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@34C POM_5V_IN 1975/2145 POM_5V_GPU 123/215 POM_5V_CPU 328/417
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,0%@1479,4%@1479,3%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@34.5C iwlwifi@35C PMIC@50C GPU@33C AO@44C thermal@34C POM_5V_IN 1934/2141 POM_5V_GPU 164/214 POM_5V_CPU 328/416
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,0%@1479,0%@1479,2%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@35C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@34C POM_5V_IN 1931/2136 POM_5V_GPU 123/213 POM_5V_CPU 287/413
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,1%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@33C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@33.75C POM_5V_IN 1931/2133 POM_5V_GPU 164/212 POM_5V_CPU 328/412
