model,runtime,group_index,group_key,group_label,group_type,mean_ms,power_gpu_mw,power_total_mw,ops
efficientnetb0,pytorch_cpu,36,features.4.2,36. features.4.2 [StochasticDepth],StochasticDepth,0.079285,0.0,0.0,1
efficientnetb0,pytorch_cpu,37,features.5.0.block.0,37. features.5.0.block.0 [conv-norm],conv-norm,4.899846,0.0,0.0,3
efficientnetb0,pytorch_cpu,38,features.5.0.block.1,38. features.5.0.block.1 [conv-norm],conv-norm,71.212719,0.0,0.0,3
efficientnetb0,pytorch_cpu,39,features.5.0.block.2,39. features.5.0.block.2 [conv-act],conv-act,1.544046,0.0,0.0,5
efficientnetb0,pytorch_cpu,40,features.5.0.block.3,40. features.5.0.block.3 [conv-norm],conv-norm,4.707526,0.0,0.0,2
efficientnetb0,pytorch_cpu,41,features.5.1.block.0,41. features.5.1.block.0 [conv-norm],conv-norm,7.724702000000001,0.0,0.0,3
efficientnetb0,pytorch_cpu,42,features.5.1.block.1,42. features.5.1.block.1 [conv-norm],conv-norm,96.108397,0.0,0.0,3
efficientnetb0,pytorch_cpu,43,features.5.1.block.2,43. features.5.1.block.2 [conv-act],conv-act,2.0533569999999997,0.0,0.0,5
efficientnetb0,pytorch_cpu,44,features.5.1.block.3,44. features.5.1.block.3 [conv-norm],conv-norm,6.175801,0.0,0.0,2
efficientnetb0,pytorch_cpu,45,features.5.1,45. features.5.1 [StochasticDepth],StochasticDepth,0.087154,0.0,0.0,1
efficientnetb0,pytorch_cpu,46,features.5.2.block.0,46. features.5.2.block.0 [conv-norm],conv-norm,7.9109940000000005,0.0,0.0,3
efficientnetb0,pytorch_cpu,47,features.5.2.block.1,47. features.5.2.block.1 [conv-norm],conv-norm,97.46397400000001,0.0,0.0,3
efficientnetb0,pytorch_cpu,48,features.5.2.block.2,48. features.5.2.block.2 [conv-act],conv-act,1.7730499999999998,0.0,0.0,5
efficientnetb0,pytorch_cpu,49,features.5.2.block.3,49. features.5.2.block.3 [conv-norm],conv-norm,6.0874,0.0,0.0,2
efficientnetb0,pytorch_cpu,50,features.5.2,50. features.5.2 [StochasticDepth],StochasticDepth,0.08045,0.0,0.0,1
efficientnetb0,pytorch_cpu,51,features.6.0.block.0,51. features.6.0.block.0 [conv-norm],conv-norm,8.158707,0.0,0.0,3
efficientnetb0,pytorch_cpu,52,features.6.0.block.1,52. features.6.0.block.1 [conv-norm],conv-norm,87.92162499999999,0.0,0.0,3
efficientnetb0,pytorch_cpu,53,features.6.0.block.2,53. features.6.0.block.2 [conv-act],conv-act,1.496979,0.0,0.0,5
efficientnetb0,pytorch_cpu,54,features.6.0.block.3,54. features.6.0.block.3 [conv-norm],conv-norm,3.944523,0.0,0.0,2
efficientnetb0,pytorch_cpu,55,features.6.1.block.0,55. features.6.1.block.0 [conv-norm],conv-norm,6.129555,0.0,0.0,3
efficientnetb0,pytorch_cpu,56,features.6.1.block.1,56. features.6.1.block.1 [conv-norm],conv-norm,128.193256,0.0,0.0,3
efficientnetb0,pytorch_cpu,57,features.6.1.block.2,57. features.6.1.block.2 [conv-act],conv-act,2.044938,0.0,0.0,5
efficientnetb0,pytorch_cpu,58,features.6.1.block.3,58. features.6.1.block.3 [conv-norm],conv-norm,5.692027,0.0,0.0,2
efficientnetb0,pytorch_cpu,59,features.6.1,59. features.6.1 [StochasticDepth],StochasticDepth,0.08218,0.0,0.0,1
efficientnetb0,pytorch_cpu,60,features.6.2.block.0,60. features.6.2.block.0 [conv-norm],conv-norm,6.037133,0.0,0.0,3
efficientnetb0,pytorch_cpu,61,features.6.2.block.1,61. features.6.2.block.1 [conv-norm],conv-norm,124.58908500000001,0.0,0.0,3
efficientnetb0,pytorch_cpu,62,features.6.2.block.2,62. features.6.2.block.2 [conv-act],conv-act,1.6920350000000002,0.0,0.0,5
efficientnetb0,pytorch_cpu,63,features.6.2.block.3,63. features.6.2.block.3 [conv-norm],conv-norm,5.612451999999999,0.0,0.0,2
efficientnetb0,pytorch_cpu,64,features.6.2,64. features.6.2 [StochasticDepth],StochasticDepth,0.09213,0.0,0.0,1
efficientnetb0,pytorch_cpu,65,features.6.3.block.0,65. features.6.3.block.0 [conv-norm],conv-norm,5.986356000000001,0.0,0.0,3
efficientnetb0,pytorch_cpu,66,features.6.3.block.1,66. features.6.3.block.1 [conv-norm],conv-norm,124.687039,0.0,0.0,3
efficientnetb0,pytorch_cpu,67,features.6.3.block.2,67. features.6.3.block.2 [conv-act],conv-act,1.847774,0.0,0.0,5
efficientnetb0,pytorch_cpu,68,features.6.3.block.3,68. features.6.3.block.3 [conv-norm],conv-norm,5.387355,0.0,0.0,2
efficientnetb0,pytorch_cpu,69,features.6.3,69. features.6.3 [StochasticDepth],StochasticDepth,0.083173,0.0,0.0,1
efficientnetb0,pytorch_cpu,70,features.7.0.block.0,70. features.7.0.block.0 [conv-norm],conv-norm,5.92317,0.0,0.0,3
efficientnetb0,pytorch_cpu,71,features.7.0.block.1,71. features.7.0.block.1 [conv-norm],conv-norm,113.207553,0.0,0.0,3
efficientnetb0,pytorch_cpu,72,features.7.0.block.2,72. features.7.0.block.2 [conv-act],conv-act,1.931966,0.0,0.0,5
efficientnetb0,pytorch_cpu,73,features.7.0.block.3,73. features.7.0.block.3 [conv-norm],conv-norm,8.595737,0.0,0.0,2
efficientnetb0,pytorch_cpu,74,features.8,74. features.8 [conv-norm],conv-norm,11.144204,0.0,0.0,3
efficientnetb0,pytorch_cpu,75,avgpool,75. avgpool [pool],pool,0.532235,0.0,0.0,1
efficientnetb0,pytorch_cpu,76,classifier,76. classifier [fc-Dropout],fc-Dropout,5.118005,0.0,0.0,2
efficientnetb0,pytorch_cuda,1,features.0,01. features.0 [conv-norm],conv-norm,2.0880780000000003,0.0,0.0,3
efficientnetb0,pytorch_cuda,2,features.1.0.block.0,02. features.1.0.block.0 [conv-norm],conv-norm,2.697257,0.0,0.0,3
efficientnetb0,pytorch_cuda,3,features.1.0.block.1,03. features.1.0.block.1 [conv-act],conv-act,2.1574180000000003,0.0,0.0,5
efficientnetb0,pytorch_cuda,4,features.1.0.block.2,04. features.1.0.block.2 [conv-norm],conv-norm,1.50549,0.0,0.0,2
efficientnetb0,pytorch_cuda,5,features.2.0.block.0,05. features.2.0.block.0 [conv-norm],conv-norm,3.606305,0.0,0.0,3
efficientnetb0,pytorch_cuda,6,features.2.0.block.1,06. features.2.0.block.1 [conv-norm],conv-norm,2.212815,0.0,0.0,3
efficientnetb0,pytorch_cuda,7,features.2.0.block.2,07. features.2.0.block.2 [conv-act],conv-act,2.076182,0.0,0.0,5
efficientnetb0,pytorch_cuda,8,features.2.0.block.3,08. features.2.0.block.3 [conv-norm],conv-norm,1.159201,0.0,0.0,2
efficientnetb0,pytorch_cuda,9,features.2.1.block.0,09. features.2.1.block.0 [conv-norm],conv-norm,2.3031520000000003,0.0,0.0,3
efficientnetb0,pytorch_cuda,10,features.2.1.block.1,10. features.2.1.block.1 [conv-norm],conv-norm,2.960877,0.0,0.0,3
efficientnetb0,pytorch_cuda,11,features.2.1.block.2,11. features.2.1.block.2 [conv-act],conv-act,2.126559,0.0,0.0,5
efficientnetb0,pytorch_cuda,12,features.2.1.block.3,12. features.2.1.block.3 [conv-norm],conv-norm,1.30779,0.0,0.0,2
efficientnetb0,pytorch_cuda,13,features.2.1,13. features.2.1 [StochasticDepth],StochasticDepth,0.142706,0.0,0.0,1
efficientnetb0,pytorch_cuda,14,features.3.0.block.0,14. features.3.0.block.0 [conv-norm],conv-norm,2.302991,0.0,0.0,3
efficientnetb0,pytorch_cuda,15,features.3.0.block.1,15. features.3.0.block.1 [conv-norm],conv-norm,1.872068,0.0,0.0,3
efficientnetb0,pytorch_cuda,16,features.3.0.block.2,16. features.3.0.block.2 [conv-act],conv-act,2.1171580000000003,0.0,0.0,5
efficientnetb0,pytorch_cuda,17,features.3.0.block.3,17. features.3.0.block.3 [conv-norm],conv-norm,1.042483,0.0,0.0,2
efficientnetb0,pytorch_cuda,18,features.3.1.block.0,18. features.3.1.block.0 [conv-norm],conv-norm,1.497449,0.0,0.0,3
efficientnetb0,pytorch_cuda,19,features.3.1.block.1,19. features.3.1.block.1 [conv-norm],conv-norm,2.5345990000000005,0.0,0.0,3
efficientnetb0,pytorch_cuda,20,features.3.1.block.2,20. features.3.1.block.2 [conv-act],conv-act,2.157327,0.0,0.0,5
efficientnetb0,pytorch_cuda,21,features.3.1.block.3,21. features.3.1.block.3 [conv-norm],conv-norm,1.194899,0.0,0.0,2
efficientnetb0,pytorch_cuda,22,features.3.1,22. features.3.1 [StochasticDepth],StochasticDepth,0.141157,0.0,0.0,1
efficientnetb0,pytorch_cuda,23,features.4.0.block.0,23. features.4.0.block.0 [conv-norm],conv-norm,1.542376,0.0,0.0,3
efficientnetb0,pytorch_cuda,24,features.4.0.block.1,24. features.4.0.block.1 [conv-norm],conv-norm,1.0639539999999998,0.0,0.0,3
efficientnetb0,pytorch_cuda,25,features.4.0.block.2,25. features.4.0.block.2 [conv-act],conv-act,2.1398889999999997,0.0,0.0,5
efficientnetb0,pytorch_cuda,26,features.4.0.block.3,26. features.4.0.block.3 [conv-norm],conv-norm,0.9542980000000001,0.0,0.0,2
efficientnetb0,pytorch_cuda,27,features.4.1.block.0,27. features.4.1.block.0 [conv-norm],conv-norm,1.366346,0.0,0.0,3
efficientnetb0,pytorch_cuda,28,features.4.1.block.1,28. features.4.1.block.1 [conv-norm],conv-norm,1.213699,0.0,0.0,3
efficientnetb0,pytorch_cuda,29,features.4.1.block.2,29. features.4.1.block.2 [conv-act],conv-act,2.113626,0.0,0.0,5
efficientnetb0,pytorch_cuda,30,features.4.1.block.3,30. features.4.1.block.3 [conv-norm],conv-norm,1.138786,0.0,0.0,2
efficientnetb0,pytorch_cuda,31,features.4.1,31. features.4.1 [StochasticDepth],StochasticDepth,0.138129,0.0,0.0,1
efficientnetb0,pytorch_cuda,32,features.4.2.block.0,32. features.4.2.block.0 [conv-norm],conv-norm,1.38182,0.0,0.0,3
efficientnetb0,pytorch_cuda,33,features.4.2.block.1,33. features.4.2.block.1 [conv-norm],conv-norm,1.223638,0.0,0.0,3
efficientnetb0,pytorch_cuda,34,features.4.2.block.2,34. features.4.2.block.2 [conv-act],conv-act,2.100996,0.0,0.0,5
efficientnetb0,pytorch_cuda,35,features.4.2.block.3,35. features.4.2.block.3 [conv-norm],conv-norm,1.151932,0.0,0.0,2
efficientnetb0,pytorch_cuda,36,features.4.2,36. features.4.2 [StochasticDepth],StochasticDepth,0.134055,0.0,0.0,1
efficientnetb0,pytorch_cuda,37,features.5.0.block.0,37. features.5.0.block.0 [conv-norm],conv-norm,1.3937739999999998,0.0,0.0,3
efficientnetb0,pytorch_cuda,38,features.5.0.block.1,38. features.5.0.block.1 [conv-norm],conv-norm,1.676148,0.0,0.0,3
efficientnetb0,pytorch_cuda,39,features.5.0.block.2,39. features.5.0.block.2 [conv-act],conv-act,2.1139170000000003,0.0,0.0,5
efficientnetb0,pytorch_cuda,40,features.5.0.block.3,40. features.5.0.block.3 [conv-norm],conv-norm,1.214372,0.0,0.0,2
efficientnetb0,pytorch_cuda,41,features.5.1.block.0,41. features.5.1.block.0 [conv-norm],conv-norm,1.590125,0.0,0.0,3
efficientnetb0,pytorch_cuda,42,features.5.1.block.1,42. features.5.1.block.1 [conv-norm],conv-norm,1.9877850000000001,0.0,0.0,3
efficientnetb0,pytorch_cuda,43,features.5.1.block.2,43. features.5.1.block.2 [conv-act],conv-act,2.100887,0.0,0.0,5
efficientnetb0,pytorch_cuda,44,features.5.1.block.3,44. features.5.1.block.3 [conv-norm],conv-norm,1.361928,0.0,0.0,2
efficientnetb0,pytorch_cuda,45,features.5.1,45. features.5.1 [StochasticDepth],StochasticDepth,0.138599,0.0,0.0,1
efficientnetb0,pytorch_cuda,46,features.5.2.block.0,46. features.5.2.block.0 [conv-norm],conv-norm,1.654355,0.0,0.0,3
efficientnetb0,pytorch_cuda,47,features.5.2.block.1,47. features.5.2.block.1 [conv-norm],conv-norm,1.9985270000000002,0.0,0.0,3
efficientnetb0,pytorch_cuda,48,features.5.2.block.2,48. features.5.2.block.2 [conv-act],conv-act,2.123342,0.0,0.0,5
efficientnetb0,pytorch_cuda,49,features.5.2.block.3,49. features.5.2.block.3 [conv-norm],conv-norm,1.378164,0.0,0.0,2
efficientnetb0,pytorch_cuda,50,features.5.2,50. features.5.2 [StochasticDepth],StochasticDepth,0.134295,0.0,0.0,1
efficientnetb0,pytorch_cuda,51,features.6.0.block.0,51. features.6.0.block.0 [conv-norm],conv-norm,1.6179510000000001,0.0,0.0,3
efficientnetb0,pytorch_cuda,52,features.6.0.block.1,52. features.6.0.block.1 [conv-norm],conv-norm,1.250949,0.0,0.0,3
efficientnetb0,pytorch_cuda,53,features.6.0.block.2,53. features.6.0.block.2 [conv-act],conv-act,2.123836,0.0,0.0,5
efficientnetb0,pytorch_cuda,54,features.6.0.block.3,54. features.6.0.block.3 [conv-norm],conv-norm,1.082873,0.0,0.0,2
efficientnetb0,pytorch_cuda,55,features.6.1.block.0,55. features.6.1.block.0 [conv-norm],conv-norm,1.4937900000000002,0.0,0.0,3
efficientnetb0,pytorch_cuda,56,features.6.1.block.1,56. features.6.1.block.1 [conv-norm],conv-norm,1.351896,0.0,0.0,3
efficientnetb0,pytorch_cuda,57,features.6.1.block.2,57. features.6.1.block.2 [conv-act],conv-act,2.111134,0.0,0.0,5
efficientnetb0,pytorch_cuda,58,features.6.1.block.3,58. features.6.1.block.3 [conv-norm],conv-norm,1.231656,0.0,0.0,2
efficientnetb0,pytorch_cuda,59,features.6.1,59. features.6.1 [StochasticDepth],StochasticDepth,0.136899,0.0,0.0,1
efficientnetb0,pytorch_cuda,60,features.6.2.block.0,60. features.6.2.block.0 [conv-norm],conv-norm,1.488267,0.0,0.0,3
efficientnetb0,pytorch_cuda,61,features.6.2.block.1,61. features.6.2.block.1 [conv-norm],conv-norm,1.352965,0.0,0.0,3
efficientnetb0,pytorch_cuda,62,features.6.2.block.2,62. features.6.2.block.2 [conv-act],conv-act,2.086875,0.0,0.0,5
efficientnetb0,pytorch_cuda,63,features.6.2.block.3,63. features.6.2.block.3 [conv-norm],conv-norm,1.229823,0.0,0.0,2
efficientnetb0,pytorch_cuda,64,features.6.2,64. features.6.2 [StochasticDepth],StochasticDepth,0.134959,0.0,0.0,1
efficientnetb0,pytorch_cuda,65,features.6.3.block.0,65. features.6.3.block.0 [conv-norm],conv-norm,1.491713,0.0,0.0,3
efficientnetb0,pytorch_cuda,66,features.6.3.block.1,66. features.6.3.block.1 [conv-norm],conv-norm,1.3728580000000001,0.0,0.0,3
efficientnetb0,pytorch_cuda,67,features.6.3.block.2,67. features.6.3.block.2 [conv-act],conv-act,2.082988,0.0,0.0,5
efficientnetb0,pytorch_cuda,68,features.6.3.block.3,68. features.6.3.block.3 [conv-norm],conv-norm,1.226479,0.0,0.0,2
efficientnetb0,pytorch_cuda,69,features.6.3,69. features.6.3 [StochasticDepth],StochasticDepth,0.136184,0.0,0.0,1
efficientnetb0,pytorch_cuda,70,features.7.0.block.0,70. features.7.0.block.0 [conv-norm],conv-norm,1.4884709999999999,0.0,0.0,3
efficientnetb0,pytorch_cuda,71,features.7.0.block.1,71. features.7.0.block.1 [conv-norm],conv-norm,1.073515,0.0,0.0,3
efficientnetb0,pytorch_cuda,72,features.7.0.block.2,72. features.7.0.block.2 [conv-act],conv-act,2.076488,0.0,0.0,5
efficientnetb0,pytorch_cuda,73,features.7.0.block.3,73. features.7.0.block.3 [conv-norm],conv-norm,1.5035370000000001,0.0,0.0,2
efficientnetb0,pytorch_cuda,74,features.8,74. features.8 [conv-norm],conv-norm,1.7908769999999998,0.0,0.0,3
efficientnetb0,pytorch_cuda,75,avgpool,75. avgpool [pool],pool,0.342241,0.0,0.0,1
efficientnetb0,pytorch_cuda,76,classifier,76. classifier [fc-Dropout],fc-Dropout,0.9275439999999999,0.0,0.0,2
efficientnetb0,tensorrt_fp16,1,TensorRT layer 001,001. TensorRT layer 001 [TensorRTLayer],TensorRTLayer,1.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,2,TensorRT layer 002,002. TensorRT layer 002 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,3,TensorRT layer 003,003. TensorRT layer 003 [TensorRTLayer],TensorRTLayer,2.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,4,TensorRT layer 004,004. TensorRT layer 004 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,5,TensorRT layer 005,005. TensorRT layer 005 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,6,TensorRT layer 006,006. TensorRT layer 006 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,7,TensorRT layer 007,007. TensorRT layer 007 [TensorRTLayer],TensorRTLayer,1.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,8,TensorRT layer 008,008. TensorRT layer 008 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,9,TensorRT layer 009,009. TensorRT layer 009 [TensorRTLayer],TensorRTLayer,3.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,10,TensorRT layer 010,010. TensorRT layer 010 [TensorRTLayer],TensorRTLayer,2.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,11,TensorRT layer 011,011. TensorRT layer 011 [TensorRTLayer],TensorRTLayer,3.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,12,TensorRT layer 012,012. TensorRT layer 012 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,13,TensorRT layer 013,013. TensorRT layer 013 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,14,TensorRT layer 014,014. TensorRT layer 014 [TensorRTLayer],TensorRTLayer,1.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,15,TensorRT layer 015,015. TensorRT layer 015 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,16,TensorRT layer 016,016. TensorRT layer 016 [TensorRTLayer],TensorRTLayer,1.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,17,TensorRT layer 017,017. TensorRT layer 017 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
efficientnetb0,tensorrt_fp16,18,TensorRT layer 018,018. TensorRT layer 018 [TensorRTLayer],TensorRTLayer,2.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,19,TensorRT layer 019,019. TensorRT layer 019 [TensorRTLayer],TensorRTLayer,1.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,20,TensorRT layer 020,020. TensorRT layer 020 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,21,TensorRT layer 021,021. TensorRT layer 021 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,22,TensorRT layer 022,022. TensorRT layer 022 [TensorRTLayer],TensorRTLayer,2.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,23,TensorRT layer 023,023. TensorRT layer 023 [TensorRTLayer],TensorRTLayer,1.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,24,TensorRT layer 024,024. TensorRT layer 024 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,25,TensorRT layer 025,025. TensorRT layer 025 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,26,TensorRT layer 026,026. TensorRT layer 026 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,27,TensorRT layer 027,027. TensorRT layer 027 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,28,TensorRT layer 028,028. TensorRT layer 028 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,29,TensorRT layer 029,029. TensorRT layer 029 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,30,TensorRT layer 030,030. TensorRT layer 030 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,31,TensorRT layer 031,031. TensorRT layer 031 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,32,TensorRT layer 032,032. TensorRT layer 032 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,33,TensorRT layer 033,033. TensorRT layer 033 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,34,TensorRT layer 034,034. TensorRT layer 034 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,35,TensorRT layer 035,035. TensorRT layer 035 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,36,TensorRT layer 036,036. TensorRT layer 036 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,37,TensorRT layer 037,037. TensorRT layer 037 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
efficientnetb0,tensorrt_fp16,38,TensorRT layer 038,038. TensorRT layer 038 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,39,TensorRT layer 039,039. TensorRT layer 039 [TensorRTLayer],TensorRTLayer,1.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,40,TensorRT layer 040,040. TensorRT layer 040 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,41,TensorRT layer 041,041. TensorRT layer 041 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,42,TensorRT layer 042,042. TensorRT layer 042 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,43,TensorRT layer 043,043. TensorRT layer 043 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,44,TensorRT layer 044,044. TensorRT layer 044 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
efficientnetb0,tensorrt_fp16,45,TensorRT layer 045,045. TensorRT layer 045 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
efficientnetb0,tensorrt_fp16,46,TensorRT layer 046,046. TensorRT layer 046 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,47,TensorRT layer 047,047. TensorRT layer 047 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,48,TensorRT layer 048,048. TensorRT layer 048 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,49,TensorRT layer 049,049. TensorRT layer 049 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,50,TensorRT layer 050,050. TensorRT layer 050 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
efficientnetb0,tensorrt_fp16,51,TensorRT layer 051,051. TensorRT layer 051 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,52,TensorRT layer 052,052. TensorRT layer 052 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,53,TensorRT layer 053,053. TensorRT layer 053 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,54,TensorRT layer 054,054. TensorRT layer 054 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,55,TensorRT layer 055,055. TensorRT layer 055 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,56,TensorRT layer 056,056. TensorRT layer 056 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,57,TensorRT layer 057,057. TensorRT layer 057 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,58,TensorRT layer 058,058. TensorRT layer 058 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,59,TensorRT layer 059,059. TensorRT layer 059 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,60,TensorRT layer 060,060. TensorRT layer 060 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,61,TensorRT layer 061,061. TensorRT layer 061 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,62,TensorRT layer 062,062. TensorRT layer 062 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,63,TensorRT layer 063,063. TensorRT layer 063 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,64,TensorRT layer 064,064. TensorRT layer 064 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,65,TensorRT layer 065,065. TensorRT layer 065 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,66,TensorRT layer 066,066. TensorRT layer 066 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,67,TensorRT layer 067,067. TensorRT layer 067 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,68,TensorRT layer 068,068. TensorRT layer 068 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,69,TensorRT layer 069,069. TensorRT layer 069 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,70,TensorRT layer 070,070. TensorRT layer 070 [TensorRTLayer],TensorRTLayer,0.3,0.0,0.0,1
efficientnetb0,tensorrt_fp16,71,TensorRT layer 071,071. TensorRT layer 071 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,72,TensorRT layer 072,072. TensorRT layer 072 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
efficientnetb0,tensorrt_fp16,73,TensorRT layer 073,073. TensorRT layer 073 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,74,TensorRT layer 074,074. TensorRT layer 074 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
efficientnetb0,tensorrt_fp16,75,TensorRT layer 075,075. TensorRT layer 075 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,76,TensorRT layer 076,076. TensorRT layer 076 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
efficientnetb0,tensorrt_fp16,77,TensorRT layer 077,077. TensorRT layer 077 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
efficientnetb0,tensorrt_fp16,78,TensorRT layer 078,078. TensorRT layer 078 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
efficientnetb0,tensorrt_fp16,79,TensorRT layer 079,079. TensorRT layer 079 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
