model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
resnet50_fp16.engine,tensorrt_fp16,10w,ok,,43.24355279922485,0.9146916305649093,42.55463409423828,51.54557418823242,43.0576286315918,43.8178388595581,47.52193950653076,0.58,61.14,23.12,3333.39,4577.0
