model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
resnet50,pytorch_cpu,10w,ok,,1870.4927471233532,64.98881370544933,1684.3511629849672,2069.242940749973,1865.3313389513642,1964.9668934289366,2017.1259779529641,24.42,97.7,0.53,2744.77,2912.0
