model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
resnet50_fp32.engine,tensorrt_fp32,10w,ok,,55.45191680908203,0.2687093060025633,54.88677215576172,56.095001220703125,55.38414001464844,55.93210010528564,56.055555152893064,0.58,121.75,18.03,5268.36,7608.0
resnet50_fp16.engine,tensorrt_fp16,10w,ok,,30.026739597320557,0.23518285398659722,29.671667098999023,31.4012508392334,29.956249237060547,30.420965957641602,30.648591918945318,0.58,61.14,33.3,5584.27,7305.0
resnet50_int8.engine,tensorrt_int8,10w,ok,,54.63084129333496,0.3855843662993039,54.106040954589844,57.17729187011719,54.56354331970215,55.14826583862305,55.33872745513917,0.58,115.83,18.3,6278.32,7753.0
