model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
resnet50.onnx,onnxrt_tensorrt,10w,ok,,79.23315448220819,1.2720605817117332,78.01875192672014,87.80418988317251,78.84262152947485,82.3696439852938,83.68185483850539,681.11,97.41,12.62,3165.81,4769.0
