model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
mobilenetv3_small,pytorch_cpu,10w,ok,,348.1387514923699,83.3253116633494,164.0693168155849,516.5039766579866,376.3579761143774,430.770224542357,456.5739464852959,13.34,9.75,2.87,4660.08,4920.0
