model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
yolov8n,tensorrt_fp32,146,"PWN(PWN(PWN(/model.8/m.0/cv2/act/Sigmoid), /model.8/m.0/cv2/act/Mul), /model.8/m.0/Add)",tensorrt,trt_layer,0.055845,0.003504,0.05375,0.081927,60,0.04002,99.340645
yolov8n,tensorrt_fp32,162,/model.8/Split_output_1 copy,tensorrt,trt_layer,0.035856,0.008028,0.031823,0.073073,60,0.025696,99.808637
yolov8n,tensorrt_fp32,39,/model.8/cv2/conv/Conv,tensorrt,trt_layer,0.805224,0.004915,0.793489,0.820156,60,0.57705,76.020948
yolov8n,tensorrt_fp32,130,"PWN(PWN(/model.8/cv2/act/Sigmoid), /model.8/cv2/act/Mul)",tensorrt,trt_layer,0.076173,0.000604,0.074427,0.077708,60,0.054588,98.562631
yolov8n,tensorrt_fp32,77,/model.9/cv1/conv/Conv,tensorrt,trt_layer,0.30805,0.003998,0.301562,0.317031,60,0.220759,92.434251
yolov8n,tensorrt_fp32,152,"PWN(PWN(/model.9/cv1/act/Sigmoid), /model.9/cv1/act/Mul)",tensorrt,trt_layer,0.041956,0.000653,0.04,0.043906,60,0.030067,99.53901
yolov8n,tensorrt_fp32,87,/model.9/m/MaxPool,tensorrt,trt_layer,0.245904,0.000996,0.244166,0.24823,60,0.176223,94.46492
yolov8n,tensorrt_fp32,86,/model.9/m_1/MaxPool,tensorrt,trt_layer,0.245906,0.006231,0.241563,0.273803,60,0.176224,94.288697
yolov8n,tensorrt_fp32,88,/model.9/m_2/MaxPool,tensorrt,trt_layer,0.245056,0.005415,0.241302,0.28573,60,0.175615,94.640535
yolov8n,tensorrt_fp32,157,/model.9/cv1/act/Mul_output_0 copy,tensorrt,trt_layer,0.037288,0.004669,0.034114,0.072656,60,0.026722,99.679444
yolov8n,tensorrt_fp32,158,/model.9/m/MaxPool_output_0 copy,tensorrt,trt_layer,0.036613,0.00774,0.033542,0.072552,60,0.026238,99.705682
yolov8n,tensorrt_fp32,164,/model.9/m_1/MaxPool_output_0 copy,tensorrt,trt_layer,0.034296,0.000708,0.031823,0.03599,60,0.024578,99.857913
yolov8n,tensorrt_fp32,26,/model.9/cv2/conv/Conv,tensorrt,trt_layer,1.038529,0.006791,1.028959,1.057135,60,0.744243,67.105624
yolov8n,tensorrt_fp32,134,"PWN(PWN(/model.9/cv2/act/Sigmoid), /model.9/cv2/act/Mul)",tensorrt,trt_layer,0.073428,0.004129,0.070782,0.104635,60,0.052621,98.776137
yolov8n,tensorrt_fp32,68,/model.10/Resize,tensorrt,trt_layer,0.512917,0.003561,0.509896,0.536094,60,0.367573,90.113973
yolov8n,tensorrt_fp32,89,/model.10/Resize_output_0 copy,tensorrt,trt_layer,0.216603,0.008451,0.207761,0.246562,60,0.155225,94.795759
yolov8n,tensorrt_fp32,17,/model.12/cv1/conv/Conv,tensorrt,trt_layer,1.298181,0.007514,1.285521,1.317656,60,0.930318,59.411773
yolov8n,tensorrt_fp32,104,"PWN(PWN(/model.12/cv1/act/Sigmoid), /model.12/cv1/act/Mul)",tensorrt,trt_layer,0.142517,0.003213,0.139219,0.161666,60,0.102132,96.623426
yolov8n,tensorrt_fp32,136,/model.12/Split,tensorrt,trt_layer,0.069158,0.007384,0.064219,0.105365,60,0.049561,98.877959
yolov8n,tensorrt_fp32,139,/model.12/Split_4,tensorrt,trt_layer,0.065588,0.002983,0.063386,0.087448,60,0.047002,99.021623
yolov8n,tensorrt_fp32,49,/model.12/m.0/cv1/conv/Conv,tensorrt,trt_layer,0.723067,0.004926,0.713959,0.73802,60,0.518173,81.400591
yolov8n,tensorrt_fp32,133,"PWN(PWN(/model.12/m.0/cv1/act/Sigmoid), /model.12/m.0/cv1/act/Mul)",tensorrt,trt_layer,0.074405,0.000726,0.072031,0.075417,60,0.053321,98.723516
yolov8n,tensorrt_fp32,57,/model.12/m.0/cv2/conv/Conv,tensorrt,trt_layer,0.706977,0.004518,0.696771,0.716875,60,0.506643,85.485083
yolov8n,tensorrt_fp32,122,"PWN(PWN(/model.12/m.0/cv2/act/Sigmoid), /model.12/m.0/cv2/act/Mul)",tensorrt,trt_layer,0.086318,0.00697,0.083594,0.11974,60,0.061858,98.104103
yolov8n,tensorrt_fp32,52,/model.12/cv2/conv/Conv,tensorrt,trt_layer,0.71451,0.004271,0.701719,0.721458,60,0.512041,82.942882
yolov8n,tensorrt_fp32,106,"PWN(PWN(/model.12/cv2/act/Sigmoid), /model.12/cv2/act/Mul)",tensorrt,trt_layer,0.136905,0.0012,0.134427,0.139636,60,0.098111,96.823198
yolov8n,tensorrt_fp32,27,/model.13/Resize,tensorrt,trt_layer,1.017411,0.005483,1.013854,1.056146,60,0.72911,67.834734
yolov8n,tensorrt_fp32,69,/model.13/Resize_output_0 copy,tensorrt,trt_layer,0.429286,0.010547,0.417396,0.463282,60,0.30764,90.421613
yolov8n,tensorrt_fp32,16,/model.15/cv1/conv/Conv,tensorrt,trt_layer,1.323773,0.005551,1.314479,1.3425,60,0.948659,58.481454
yolov8n,tensorrt_fp32,85,"PWN(PWN(/model.15/cv1/act/Sigmoid), /model.15/cv1/act/Mul)",tensorrt,trt_layer,0.270338,0.003031,0.267396,0.282812,60,0.193733,94.112473
yolov8n,tensorrt_fp32,108,/model.15/Split,tensorrt,trt_layer,0.129519,0.001708,0.125209,0.133698,60,0.092818,97.009774
yolov8n,tensorrt_fp32,111,/model.15/Split_5,tensorrt,trt_layer,0.127803,0.001876,0.124062,0.131823,60,0.091588,97.285673
yolov8n,tensorrt_fp32,44,/model.15/m.0/cv1/conv/Conv,tensorrt,trt_layer,0.739089,0.002787,0.733542,0.746718,60,0.529655,78.776845
yolov8n,tensorrt_fp32,100,"PWN(PWN(/model.15/m.0/cv1/act/Sigmoid), /model.15/m.0/cv1/act/Mul)",tensorrt,trt_layer,0.14899,0.00652,0.145625,0.183438,60,0.106771,96.206649
yolov8n,tensorrt_fp32,42,/model.15/m.0/cv2/conv/Conv,tensorrt,trt_layer,0.755409,0.007002,0.74177,0.771979,60,0.541351,77.707855
yolov8n,tensorrt_fp32,97,"PWN(PWN(/model.15/m.0/cv2/act/Sigmoid), /model.15/m.0/cv2/act/Mul)",tensorrt,trt_layer,0.157424,0.001104,0.155052,0.160104,60,0.112815,95.877072
yolov8n,tensorrt_fp32,41,/model.15/cv2/conv/Conv,tensorrt,trt_layer,0.793348,0.007963,0.778906,0.834636,60,0.568539,77.166504
yolov8n,tensorrt_fp32,84,"PWN(PWN(/model.15/cv2/act/Sigmoid), /model.15/cv2/act/Mul)",tensorrt,trt_layer,0.274422,0.00709,0.269532,0.307761,60,0.19666,93.91874
yolov8n,tensorrt_fp32,35,/model.16/conv/Conv,tensorrt,trt_layer,0.970827,0.009681,0.954166,0.99276,60,0.695726,73.5312
yolov8n,tensorrt_fp32,123,"PWN(PWN(/model.16/act/Sigmoid), /model.16/act/Mul)",tensorrt,trt_layer,0.085988,0.004294,0.084167,0.11026,60,0.061622,98.165725
yolov8n,tensorrt_fp32,114,/model.12/cv2/act/Mul_output_0 copy,tensorrt,trt_layer,0.127032,0.004402,0.123541,0.150573,60,0.091035,97.559699
yolov8n,tensorrt_fp32,51,/model.18/cv1/conv/Conv,tensorrt,trt_layer,0.714675,0.005222,0.704375,0.726458,60,0.512159,82.430841
yolov8n,tensorrt_fp32,103,"PWN(PWN(/model.18/cv1/act/Sigmoid), /model.18/cv1/act/Mul)",tensorrt,trt_layer,0.142753,0.002404,0.140313,0.15276,60,0.102301,96.521294
yolov8n,tensorrt_fp32,137,/model.18/Split,tensorrt,trt_layer,0.067521,0.001292,0.064271,0.072136,60,0.048388,98.926347
yolov8n,tensorrt_fp32,141,/model.18/Split_6,tensorrt,trt_layer,0.065081,0.001206,0.062813,0.070468,60,0.046639,99.115053
yolov8n,tensorrt_fp32,48,/model.18/m.0/cv1/conv/Conv,tensorrt,trt_layer,0.723349,0.004979,0.716927,0.743698,60,0.518375,80.882418
yolov8n,tensorrt_fp32,131,"PWN(PWN(/model.18/m.0/cv1/act/Sigmoid), /model.18/m.0/cv1/act/Mul)",tensorrt,trt_layer,0.075534,0.000597,0.07375,0.077136,60,0.05413,98.616761
yolov8n,tensorrt_fp32,56,/model.18/m.0/cv2/conv/Conv,tensorrt,trt_layer,0.709143,0.00656,0.695729,0.735729,60,0.508195,84.97844
yolov8n,tensorrt_fp32,120,"PWN(PWN(/model.18/m.0/cv2/act/Sigmoid), /model.18/m.0/cv2/act/Mul)",tensorrt,trt_layer,0.088991,0.003236,0.087813,0.113646,60,0.063774,97.979693
yolov8n,tensorrt_fp32,53,/model.18/cv2/conv/Conv,tensorrt,trt_layer,0.712335,0.00537,0.700469,0.731041,60,0.510482,83.453364
yolov8n,tensorrt_fp32,105,"PWN(PWN(/model.18/cv2/act/Sigmoid), /model.18/cv2/act/Mul)",tensorrt,trt_layer,0.141859,0.005672,0.138594,0.170781,60,0.101661,96.725087
yolov8n,tensorrt_fp32,24,/model.19/conv/Conv,tensorrt,trt_layer,1.163875,0.00481,1.139792,1.177031,60,0.83407,65.545165
yolov8n,tensorrt_fp32,149,"PWN(PWN(/model.19/act/Sigmoid), /model.19/act/Mul)",tensorrt,trt_layer,0.046569,0.000423,0.045573,0.047448,60,0.033373,99.44647
yolov8n,tensorrt_fp32,142,/model.9/cv2/act/Mul_output_0 copy,tensorrt,trt_layer,0.065016,0.000949,0.063073,0.068854,60,0.046593,99.161646
yolov8n,tensorrt_fp32,38,/model.21/cv1/conv/Conv,tensorrt,trt_layer,0.806535,0.007038,0.793542,0.83724,60,0.577989,75.443899
yolov8n,tensorrt_fp32,129,"PWN(PWN(/model.21/cv1/act/Sigmoid), /model.21/cv1/act/Mul)",tensorrt,trt_layer,0.077405,0.005166,0.074219,0.109375,60,0.055471,98.508043
yolov8n,tensorrt_fp32,159,/model.21/Split,tensorrt,trt_layer,0.036023,0.001385,0.032916,0.042187,60,0.025815,99.731497
yolov8n,tensorrt_fp32,160,/model.21/Split_7,tensorrt,trt_layer,0.035924,0.006409,0.033073,0.071146,60,0.025744,99.757242
yolov8n,tensorrt_fp32,30,/model.21/m.0/cv1/conv/Conv,tensorrt,trt_layer,1.002787,0.006418,0.991302,1.019062,60,0.71863,69.994201
yolov8n,tensorrt_fp32,150,"PWN(PWN(/model.21/m.0/cv1/act/Sigmoid), /model.21/m.0/cv1/act/Mul)",tensorrt,trt_layer,0.044901,0.005468,0.042292,0.086667,60,0.032178,99.478648
yolov8n,tensorrt_fp32,32,/model.21/m.0/cv2/conv/Conv,tensorrt,trt_layer,0.988459,0.008765,0.978125,1.03724,60,0.708362,71.420372
yolov8n,tensorrt_fp32,148,"PWN(PWN(/model.21/m.0/cv2/act/Sigmoid), /model.21/m.0/cv2/act/Mul)",tensorrt,trt_layer,0.048453,0.00039,0.047396,0.04974,60,0.034723,99.413097
yolov8n,tensorrt_fp32,40,/model.21/cv2/conv/Conv,tensorrt,trt_layer,0.805179,0.003823,0.795729,0.815156,60,0.577017,76.597966
yolov8n,tensorrt_fp32,125,"PWN(PWN(/model.21/cv2/act/Sigmoid), /model.21/cv2/act/Mul)",tensorrt,trt_layer,0.081254,0.008783,0.077604,0.117864,60,0.058229,98.282316
yolov8n,tensorrt_fp32,2,/model.22/cv2.0/cv2.0.0/conv/Conv || /model.22/cv3.0/cv3.0.0/conv/Conv,tensorrt,trt_layer,5.833731,0.034962,5.75224,5.911562,60,4.18064,33.425018
yolov8n,tensorrt_fp32,76,"PWN(PWN(/model.22/cv2.0/cv2.0.0/act/Sigmoid), /model.22/cv2.0/cv2.0.0/act/Mul)",tensorrt,trt_layer,0.320255,0.003635,0.317604,0.34599,60,0.229505,92.213492
yolov8n,tensorrt_fp32,9,/model.22/cv2.0/cv2.0.1/conv/Conv,tensorrt,trt_layer,2.470618,0.020816,2.41724,2.543594,60,1.770525,48.81265
yolov8n,tensorrt_fp32,78,"PWN(PWN(/model.22/cv2.0/cv2.0.1/act/Sigmoid), /model.22/cv2.0/cv2.0.1/act/Mul)",tensorrt,trt_layer,0.303349,0.001711,0.300937,0.308386,60,0.21739,92.651641
yolov8n,tensorrt_fp32,61,/model.22/cv2.0/cv2.0.2/Conv,tensorrt,trt_layer,0.598532,0.007052,0.586615,0.629844,60,0.428927,87.352595
yolov8n,tensorrt_fp32,71,"PWN(PWN(/model.22/cv3.0/cv3.0.0/act/Sigmoid), /model.22/cv3.0/cv3.0.0/act/Mul)",tensorrt,trt_layer,0.383589,0.001423,0.380677,0.386771,60,0.274892,90.985003
yolov8n,tensorrt_fp32,3,/model.22/cv3.0/cv3.0.1/conv/Conv,tensorrt,trt_layer,4.16179,0.019832,4.119115,4.221197,60,2.982473,36.407491
yolov8n,tensorrt_fp32,73,"PWN(PWN(/model.22/cv3.0/cv3.0.1/act/Sigmoid), /model.22/cv3.0/cv3.0.1/act/Mul)",tensorrt,trt_layer,0.356827,0.004437,0.353594,0.388645,60,0.255714,91.511522
yolov8n,tensorrt_fp32,19,/model.22/cv3.0/cv3.0.2/Conv,tensorrt,trt_layer,1.258313,0.014342,1.22849,1.293282,60,0.901748,61.218007
yolov8n,tensorrt_fp32,5,/model.22/cv2.1/cv2.1.0/conv/Conv || /model.22/cv3.1/cv3.1.0/conv/Conv,tensorrt,trt_layer,3.09059,0.020901,3.042865,3.133072,60,2.214817,41.377234
yolov8n,tensorrt_fp32,119,"PWN(PWN(/model.22/cv2.1/cv2.1.0/act/Sigmoid), /model.22/cv2.1/cv2.1.0/act/Mul)",tensorrt,trt_layer,0.090899,0.000549,0.089219,0.091927,60,0.065141,97.915919
yolov8n,tensorrt_fp32,59,/model.22/cv2.1/cv2.1.1/conv/Conv,tensorrt,trt_layer,0.701838,0.005493,0.692916,0.72151,60,0.50296,86.493841
