model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
yolov8n,tensorrt_fp16,6,Reformatting CopyNode for Input Tensor 0 to /model.0/conv/Conv,tensorrt,trt_layer,1.975174,0.016175,1.970416,2.082188,60,1.832087,44.696761
yolov8n,tensorrt_fp16,3,/model.0/conv/Conv,tensorrt,trt_layer,2.908832,0.063854,2.892813,3.397917,60,2.698108,38.055031
yolov8n,tensorrt_fp16,13,"PWN(PWN(/model.0/act/Sigmoid), /model.0/act/Mul)",tensorrt,trt_layer,1.312197,0.000679,1.310937,1.314531,60,1.217138,54.465536
yolov8n,tensorrt_fp16,9,/model.1/conv/Conv,tensorrt,trt_layer,1.41328,0.014394,1.385469,1.436094,60,1.310898,49.418601
yolov8n,tensorrt_fp16,34,"PWN(PWN(/model.1/act/Sigmoid), /model.1/act/Mul)",tensorrt,trt_layer,0.621707,0.000538,0.620729,0.622969,60,0.576669,72.362221
yolov8n,tensorrt_fp16,33,/model.2/cv1/conv/Conv,tensorrt,trt_layer,0.629194,0.002392,0.622292,0.634114,60,0.583613,71.785552
yolov8n,tensorrt_fp16,32,"PWN(PWN(/model.2/cv1/act/Sigmoid), /model.2/cv1/act/Mul)",tensorrt,trt_layer,0.647477,0.000412,0.646667,0.648438,60,0.600572,71.201939
yolov8n,tensorrt_fp16,110,/model.2/Split,tensorrt,trt_layer,0.125166,0.00092,0.122812,0.128438,60,0.116099,96.21469
yolov8n,tensorrt_fp16,109,/model.2/Split_0,tensorrt,trt_layer,0.126213,0.001021,0.123594,0.128698,60,0.11707,96.098591
yolov8n,tensorrt_fp16,11,/model.2/m.0/cv1/conv/Conv,tensorrt,trt_layer,1.402319,0.011569,1.388542,1.436458,60,1.300731,52.025548
yolov8n,tensorrt_fp16,78,"PWN(PWN(/model.2/m.0/cv1/act/Sigmoid), /model.2/m.0/cv1/act/Mul)",tensorrt,trt_layer,0.332938,0.00038,0.332083,0.33375,60,0.308819,90.129215
yolov8n,tensorrt_fp16,10,/model.2/m.0/cv2/conv/Conv,tensorrt,trt_layer,1.408233,0.022612,1.376823,1.5325,60,1.306216,50.724818
yolov8n,tensorrt_fp16,49,"PWN(PWN(PWN(/model.2/m.0/cv2/act/Sigmoid), /model.2/m.0/cv2/act/Mul), /model.2/m.0/Add)",tensorrt,trt_layer,0.4463,0.000618,0.445052,0.448073,60,0.413969,79.477458
yolov8n,tensorrt_fp16,111,/model.2/Split_output_1 copy,tensorrt,trt_layer,0.124244,0.001028,0.121719,0.12625,60,0.115243,96.329933
yolov8n,tensorrt_fp16,26,/model.2/cv2/conv/Conv,tensorrt,trt_layer,0.737279,0.001987,0.7325,0.742292,60,0.683868,67.314462
