layer_name,type,mean_ms,power_gpu_mw,power_total_mw,timestamp
[04/28/2026-13:30:14] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,0.6,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,0.6,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,8.5,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,2.9,0,0,
[04/28/2026-13:30:14] [I],TensorRTLayer,100.0,0,0,
