layer_name,type,mean_ms,power_gpu_mw,power_total_mw,timestamp
[04/28/2026-13:20:13] [I] Sleep time,TensorRTLayer,0.0,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,31.8549,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.8416,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,9.04961,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,9.01797,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.58984,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.57617,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.57344,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.59258,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.5959,0,0,
[04/28/2026-13:21:09] [I] Average on 10 runs - GPU latency,TensorRTLayer,8.6041,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,4.9,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.5,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,2.1,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,2.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.6,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.7,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,4.0,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.5,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,4.0,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.6,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:21:22] [I],TensorRTLayer,2.2,0,0,
