layer_name,type,mean_ms,power_gpu_mw,power_total_mw,timestamp
[04/28/2026-13:25:59] [I] Sleep time,TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4374,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4473,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4324,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4438,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4491,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4421,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4427,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.4016,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.428,0,0,
[04/28/2026-13:26:23] [I] Average on 10 runs - GPU latency,TensorRTLayer,30.951,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.9,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,2.3,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.6,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,3.2,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,2.8,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,3.7,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.8,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.6,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,2.4,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,2.6,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,1.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.6,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.5,0,0,
[04/28/2026-13:26:36] [I],TensorRTLayer,0.6,0,0,
