layer_index,layer_name,type,module_repr,input_shape,output_shape,param_count,trainable_param_count,in_channels,out_channels,kernel_size,stride,padding,dilation,groups,bias,calls,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,power_gpu_mw,power_total_mw,timestamp
46,features.5.block.1.0,Conv2d,"Conv2d(240, 240, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=240, bias=False)",1x240x14x14,1x240x14x14,6000,6000,240,240,5x5,1x1,2x2,1x1,240,False,100,29.365638,12.144712,19.267842,62.723153,20.873237,50.490409,0,0,1777275166.9822514
47,features.5.block.1.1,BatchNorm2d,"BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x240x14x14,1x240x14x14,480,480,,,,,,,,True,100,0.693716,0.923059,0.325214,8.270252,0.361282,1.510714,0,0,1777275166.9839406
48,features.5.block.1.2,Hardswish,Hardswish(),1x240x14x14,1x240x14x14,0,0,,,,,,,,False,100,0.614055,1.016465,0.310631,7.023042,0.321307,0.800049,0,0,1777275166.9847941
49,features.5.block.2.avgpool,AdaptiveAvgPool2d,AdaptiveAvgPool2d(output_size=1),1x240x14x14,1x240x1x1,0,0,,,,,,,,False,100,0.431157,0.503922,0.268494,4.81571,0.301802,0.660558,0,0,1777275166.9855764
50,features.5.block.2.fc1,Conv2d,"Conv2d(240, 64, kernel_size=(1, 1), stride=(1, 1))",1x240x1x1,1x64x1x1,15424,15424,240,64,1x1,1x1,0x0,1x1,1,True,100,0.389511,0.8453,0.255734,8.387702,0.274718,0.34729,0,0,1777275166.98593
51,features.5.block.2.activation,ReLU,ReLU(),1x64x1x1,1x64x1x1,0,0,,,,,,,,False,100,0.090582,0.112781,0.074168,1.211845,0.078517,0.083769,0,0,1777275166.9860747
52,features.5.block.2.fc2,Conv2d,"Conv2d(64, 240, kernel_size=(1, 1), stride=(1, 1))",1x64x1x1,1x240x1x1,15600,15600,64,240,1x1,1x1,0x0,1x1,1,True,100,0.235366,0.110527,0.210837,1.313878,0.219014,0.273911,0,0,1777275166.9863534
53,features.5.block.2.scale_activation,Hardsigmoid,Hardsigmoid(),1x240x1x1,1x240x1x1,0,0,,,,,,,,False,100,0.091843,0.123231,0.071356,1.301586,0.075418,0.109965,0,0,1777275166.9864912
54,features.5.block.3.0,Conv2d,"Conv2d(240, 40, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x240x14x14,1x40x14x14,9600,9600,240,40,1x1,1x1,0x0,1x1,1,False,100,1.496187,1.445447,0.629855,7.230962,0.675299,4.965925,0,0,1777275166.9892848
55,features.5.block.3.1,BatchNorm2d,"BatchNorm2d(40, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x40x14x14,1x40x14x14,80,80,,,,,,,,True,100,0.298967,0.183144,0.208701,1.240647,0.221124,0.57713,0,0,1777275166.9898906
56,features.6.block.0.0,Conv2d,"Conv2d(40, 240, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x40x14x14,1x240x14x14,9600,9600,40,240,1x1,1x1,0x0,1x1,1,False,100,1.035307,0.501959,0.620324,2.435617,0.680168,1.810778,0,0,1777275166.9925237
57,features.6.block.0.1,BatchNorm2d,"BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x240x14x14,1x240x14x14,480,480,,,,,,,,True,100,0.374238,0.283532,0.24464,1.469766,0.259093,0.936426,0,0,1777275166.99349
58,features.6.block.0.2,Hardswish,Hardswish(),1x240x14x14,1x240x14x14,0,0,,,,,,,,False,100,0.407739,0.182308,0.306932,1.074967,0.315578,0.772795,0,0,1777275166.9943209
59,features.6.block.1.0,Conv2d,"Conv2d(240, 240, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=240, bias=False)",1x240x14x14,1x240x14x14,6000,6000,240,240,5x5,1x1,2x2,1x1,240,False,100,29.208829,11.475905,19.349929,52.774847,21.090663,50.049484,0,0,1777275167.0449657
60,features.6.block.1.1,BatchNorm2d,"BatchNorm2d(240, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x240x14x14,1x240x14x14,480,480,,,,,,,,True,100,0.685014,0.88562,0.301099,6.09214,0.368158,1.552421,0,0,1777275167.046529
61,features.6.block.1.2,Hardswish,Hardswish(),1x240x14x14,1x240x14x14,0,0,,,,,,,,False,100,0.698566,1.217584,0.306568,8.193479,0.321829,2.259897,0,0,1777275167.0473647
62,features.6.block.2.avgpool,AdaptiveAvgPool2d,AdaptiveAvgPool2d(output_size=1),1x240x14x14,1x240x1x1,0,0,,,,,,,,False,100,0.427625,0.679427,0.272609,7.051584,0.301802,0.655616,0,0,1777275167.0482512
63,features.6.block.2.fc1,Conv2d,"Conv2d(240, 64, kernel_size=(1, 1), stride=(1, 1))",1x240x1x1,1x64x1x1,15424,15424,240,64,1x1,1x1,0x0,1x1,1,True,100,0.282181,0.019725,0.258182,0.434748,0.279119,0.306885,0,0,1777275167.0486102
64,features.6.block.2.activation,ReLU,ReLU(),1x64x1x1,1x64x1x1,0,0,,,,,,,,False,100,0.079726,0.002059,0.075158,0.085366,0.079741,0.083036,0,0,1777275167.048766
65,features.6.block.2.fc2,Conv2d,"Conv2d(64, 240, kernel_size=(1, 1), stride=(1, 1))",1x64x1x1,1x240x1x1,15600,15600,64,240,1x1,1x1,0x0,1x1,1,True,100,0.262905,0.425191,0.211671,4.492632,0.218884,0.229317,0,0,1777275167.0490541
66,features.6.block.2.scale_activation,Hardsigmoid,Hardsigmoid(),1x240x1x1,1x240x1x1,0,0,,,,,,,,False,100,0.077569,0.011358,0.070835,0.183388,0.075938,0.081368,0,0,1777275167.0491986
67,features.6.block.3.0,Conv2d,"Conv2d(240, 40, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x240x14x14,1x40x14x14,9600,9600,240,40,1x1,1x1,0x0,1x1,1,False,100,1.438577,1.395097,0.632251,6.169068,0.674413,4.954002,0,0,1777275167.0513263
68,features.6.block.3.1,BatchNorm2d,"BatchNorm2d(40, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x40x14x14,1x40x14x14,80,80,,,,,,,,True,100,0.330481,0.277054,0.208805,1.34768,0.221645,1.234665,0,0,1777275167.0526872
69,features.7.block.0.0,Conv2d,"Conv2d(40, 120, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x40x14x14,1x120x14x14,4800,4800,40,120,1x1,1x1,0x0,1x1,1,False,100,0.732931,0.40244,0.406153,1.54258,0.448133,1.36211,0,0,1777275167.0537367
70,features.7.block.0.1,BatchNorm2d,"BatchNorm2d(120, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x120x14x14,1x120x14x14,240,240,,,,,,,,True,100,0.293989,0.183996,0.202452,1.150906,0.216462,0.649209,0,0,1777275167.0546591
71,features.7.block.0.2,Hardswish,Hardswish(),1x120x14x14,1x120x14x14,0,0,,,,,,,,False,100,0.296738,0.030397,0.284328,0.510894,0.290656,0.325436,0,0,1777275167.05501
72,features.7.block.1.0,Conv2d,"Conv2d(120, 120, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=120, bias=False)",1x120x14x14,1x120x14x14,3000,3000,120,120,5x5,1x1,2x2,1x1,120,False,100,14.649098,5.83073,9.752933,29.470684,10.857198,25.636984,0,0,1777275167.0805862
73,features.7.block.1.1,BatchNorm2d,"BatchNorm2d(120, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x120x14x14,1x120x14x14,240,240,,,,,,,,True,100,0.388213,0.250542,0.256099,1.087155,0.272974,0.946522,0,0,1777275167.0815332
74,features.7.block.1.2,Hardswish,Hardswish(),1x120x14x14,1x120x14x14,0,0,,,,,,,,False,100,0.351604,0.493308,0.286151,5.218011,0.291698,0.335277,0,0,1777275167.0818791
75,features.7.block.2.avgpool,AdaptiveAvgPool2d,AdaptiveAvgPool2d(output_size=1),1x120x14x14,1x120x1x1,0,0,,,,,,,,False,100,0.23642,0.011341,0.223077,0.317401,0.233624,0.252047,0,0,1777275167.0822053
76,features.7.block.2.fc1,Conv2d,"Conv2d(120, 32, kernel_size=(1, 1), stride=(1, 1))",1x120x1x1,1x32x1x1,3872,3872,120,32,1x1,1x1,0x0,1x1,1,True,100,0.298235,0.761523,0.209379,7.873265,0.218311,0.248041,0,0,1777275167.0824823
77,features.7.block.2.activation,ReLU,ReLU(),1x32x1x1,1x32x1x1,0,0,,,,,,,,False,100,0.076692,0.008427,0.070627,0.140159,0.075288,0.078962,0,0,1777275167.0826235
78,features.7.block.2.fc2,Conv2d,"Conv2d(32, 120, kernel_size=(1, 1), stride=(1, 1))",1x32x1x1,1x120x1x1,3960,3960,32,120,1x1,1x1,0x0,1x1,1,True,100,0.216594,0.410975,0.164794,4.302264,0.172425,0.183535,0,0,1777275167.0828516
79,features.7.block.2.scale_activation,Hardsigmoid,Hardsigmoid(),1x120x1x1,1x120x1x1,0,0,,,,,,,,False,100,0.168535,0.681932,0.065366,6.514751,0.069506,0.074309,0,0,1777275167.0829859
80,features.7.block.3.0,Conv2d,"Conv2d(120, 48, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x120x14x14,1x48x14x14,5760,5760,120,48,1x1,1x1,0x0,1x1,1,False,100,1.410239,1.566929,0.402976,6.691213,0.430581,4.849399,0,0,1777275167.0856369
81,features.7.block.3.1,BatchNorm2d,"BatchNorm2d(48, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x48x14x14,1x48x14x14,96,96,,,,,,,,True,100,0.272436,0.127021,0.196879,0.645897,0.208311,0.544358,0,0,1777275167.086205
82,features.8.block.0.0,Conv2d,"Conv2d(48, 144, kernel_size=(1, 1), stride=(1, 1), bias=False)",1x48x14x14,1x144x14x14,6912,6912,48,144,1x1,1x1,0x0,1x1,1,False,100,0.796123,0.386977,0.466623,1.48612,0.502952,1.405199,0,0,1777275167.087429
83,features.8.block.0.1,BatchNorm2d,"BatchNorm2d(144, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x144x14x14,1x144x14x14,288,288,,,,,,,,True,100,0.284809,0.168675,0.207451,1.178719,0.218259,0.538492,0,0,1777275167.0880232
84,features.8.block.0.2,Hardswish,Hardswish(),1x144x14x14,1x144x14x14,0,0,,,,,,,,False,100,0.343172,0.024585,0.329068,0.515739,0.335891,0.376061,0,0,1777275167.0884125
85,features.8.block.1.0,Conv2d,"Conv2d(144, 144, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2), groups=144, bias=False)",1x144x14x14,1x144x14x14,3600,3600,144,144,5x5,1x1,2x2,1x1,144,False,100,17.288093,6.811373,11.64802,31.747703,12.725044,30.52046,0,0,1777275167.120163
86,features.8.block.1.1,BatchNorm2d,"BatchNorm2d(144, eps=0.001, momentum=0.01, affine=True, track_running_stats=True)",1x144x14x14,1x144x14x14,288,288,,,,,,,,True,100,0.715124,1.353079,0.2674,7.677429,0.29188,1.288715,0,0,1777275167.1212826
87,features.8.block.1.2,Hardswish,Hardswish(),1x144x14x14,1x144x14x14,0,0,,,,,,,,False,100,0.420773,0.546224,0.329589,4.592634,0.337376,0.378421,0,0,1777275167.1216826
88,features.8.block.2.avgpool,AdaptiveAvgPool2d,AdaptiveAvgPool2d(output_size=1),1x144x14x14,1x144x1x1,0,0,,,,,,,,False,100,0.264135,0.189804,0.227712,2.138736,0.239587,0.274398,0,0,1777275167.1220183
89,features.8.block.2.fc1,Conv2d,"Conv2d(144, 40, kernel_size=(1, 1), stride=(1, 1))",1x144x1x1,1x40x1x1,5800,5800,144,40,1x1,1x1,0x0,1x1,1,True,100,0.308907,0.587234,0.2124,5.949324,0.22555,0.31747,0,0,1777275167.1223152
90,features.8.block.2.activation,ReLU,ReLU(),1x40x1x1,1x40x1x1,0,0,,,,,,,,False,100,0.076819,0.002937,0.070991,0.092918,0.076694,0.080652,0,0,1777275167.12246
91,features.8.block.2.fc2,Conv2d,"Conv2d(40, 144, kernel_size=(1, 1), stride=(1, 1))",1x40x1x1,1x144x1x1,5904,5904,40,144,1x1,1x1,0x0,1x1,1,True,100,0.198108,0.152773,0.172712,1.716958,0.181566,0.191475,0,0,1777275167.1227055
92,features.8.block.2.scale_activation,Hardsigmoid,Hardsigmoid(),1x144x1x1,1x144x1x1,0,0,,,,,,,,False,100,0.069509,0.002505,0.064688,0.081147,0.069246,0.072721,0,0,1777275167.1228344
