model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
resnet50.tflite,tflite_cpu,10w,ok,,552.904343358241,17.31735643956421,538.3384646847844,741.5677066892385,549.9915147665888,568.6152367386967,602.9788342257958,196.38,97.43,1.81,4537.89,4760.0
