model,runtime,power_mode,status,error,mean_ms,std_ms,min_ms,max_ms,p50_ms,p95_ms,p99_ms,memory_mb,model_size_mb,fps,power_avg_mw,power_max_mw
efficientnet_b0_fp32.engine,tensorrt_fp32,10w,ok,,27.659454193115234,0.18874880559163318,27.4364070892334,28.22197914123535,27.580988883972168,28.067350769042967,28.136436500549316,0.58,25.22,36.15,4355.26,6961.0
efficientnet_b0_fp16.engine,tensorrt_fp16,10w,ok,,22.38310781478882,0.5180633086865084,22.141563415527344,26.773386001586914,22.25007724761963,22.688857078552246,24.614927005767832,0.58,14.59,44.68,5469.29,6785.0
efficientnet_b0_int8.engine,tensorrt_int8,10w,ok,,27.8030495262146,0.42503121452956744,27.491666793823242,30.244115829467773,27.678489685058594,28.275645446777343,29.855746726989747,0.58,24.22,35.97,5790.6,6745.0
