model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
mobilenetv3_small,tensorrt_fp32,2,/features/features.0/features.0.0/Conv,tensorrt,trt_layer,0.58165,0.021545,0.537865,0.636667,60,1.133035,77.022869,1,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,54,"PWN(/features/features.0/features.0.2/HardSigmoid, /features/features.0/features.0.2/Mul)",tensorrt,trt_layer,0.094664,0.001728,0.091041,0.099063,60,0.184402,97.011632,2,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,16,/features/features.1/block/block.0/block.0.0/Conv + /features/features.1/block/block.0/block.0.2/Relu,tensorrt,trt_layer,0.22146,0.003519,0.21526,0.233073,60,0.431397,86.589988,3,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,64,/features/features.1/block/block.1/avgpool/GlobalAveragePool,tensorrt,trt_layer,0.056067,0.001063,0.052396,0.058021,60,0.109217,98.541945,4,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,57,2-layer MLP: /features/features.1/block/block.1/fc1/Conv + /features/features.1/block/block.1/activation/Relu -> /features/features.1/block/block.1/fc2/Conv,tensorrt,trt_layer,0.086943,0.141904,0.046458,0.881458,60,0.169362,97.527684,5,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,50,"PWN(/features/features.1/block/block.1/scale_activation/HardSigmoid, /features/features.1/block/block.1/Mul)",tensorrt,trt_layer,0.103884,0.031468,0.086407,0.196094,60,0.202363,96.24547,6,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,36,/features/features.1/block/block.2/block.2.0/Conv,tensorrt,trt_layer,0.129443,0.034253,0.109115,0.237448,60,0.252151,93.097624,7,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,11,/features/features.2/block/block.0/block.0.0/Conv + /features/features.2/block/block.0/block.0.2/Relu,tensorrt,trt_layer,0.283516,0.046261,0.260521,0.570417,60,0.55228,84.145272,8,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,13,/features/features.2/block/block.1/block.1.0/Conv + /features/features.2/block/block.1/block.1.2/Relu,tensorrt,trt_layer,0.255589,0.001932,0.250521,0.260312,60,0.497879,85.177213,9,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
mobilenetv3_small,tensorrt_fp32,53,/features/features.2/block/block.2/block.2.0/Conv,tensorrt,trt_layer,0.094672,0.000862,0.091511,0.096198,60,0.184418,96.82723,10,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/mobilenetv3_small_tensorrt_fp32.csv
