model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
efficientnet_b0,pytorch_cuda,9,aten::silu_,pytorch,op,0.056892,0.004788,0.053304,0.065743,2450,5.457627,85.004091,11,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,7,aten::_conv_depthwise2d,pytorch,op,0.066984,0.00633,0.062013,0.078906,800,6.425749,73.771885,12,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,14,aten::resize_,pytorch,op,0.010364,0.000752,0.009706,0.011556,800,0.994214,91.353193,13,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,22,aten::adaptive_avg_pool2d,pytorch,op,0.005785,0.000377,0.005447,0.006288,850,0.554953,97.61826,14,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,4,aten::mean,pytorch,op,0.079656,0.004482,0.075647,0.086771,850,7.641369,54.244933,15,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,13,aten::reshape,pytorch,op,0.012091,0.000711,0.011512,0.013397,1600,1.159885,90.358978,16,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,20,aten::_reshape_alias,pytorch,op,0.007899,0.000457,0.007445,0.008688,1650,0.757748,96.497034,17,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,8,aten::add_,pytorch,op,0.060196,0.005912,0.055968,0.07128,2050,5.774579,79.546464,18,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,6,aten::sigmoid,pytorch,op,0.067421,0.006655,0.063025,0.080287,800,6.46767,67.346136,19,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,5,aten::mul,pytorch,op,0.06915,0.006074,0.064856,0.080888,800,6.633533,60.878466,20,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,11,aten::flatten,pytorch,op,0.01304,0.000578,0.0123,0.014,50,1.250922,87.975031,21,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,28,aten::dropout_,pytorch,op,0.00144,0.000242,0.0011,0.0017,50,0.138139,100.0,22,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,12,aten::linear,pytorch,op,0.01276,0.001503,0.0116,0.0157,50,1.224062,89.199093,23,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,17,aten::t,pytorch,op,0.0088,0.000228,0.0086,0.0092,50,0.844181,94.12105,24,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,19,aten::transpose,pytorch,op,0.00834,0.000287,0.0079,0.0087,50,0.800053,95.739286,25,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,27,aten::as_strided,pytorch,op,0.00369,0.000146,0.0035,0.00385,100,0.35398,99.861861,26,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,2,aten::addmm,pytorch,op,0.18106,0.018279,0.1679,0.2167,50,17.369015,37.022307,27,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
efficientnet_b0,pytorch_cuda,16,aten::expand,pytorch,op,0.00974,0.000185,0.0095,0.01,50,0.934354,93.276869,28,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/efficientnet_b0_pytorch_cuda.csv
