model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
resnet50,pytorch_cpu,8,aten::div_,pytorch,op,0.0372,0.003376,0.0333,0.0425,50,0.111541,99.053872,23,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,31,aten::to,pytorch,op,0.00608,0.001574,0.0046,0.0081,50,0.01823,99.947183,24,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,15,aten::_to_copy,pytorch,op,0.0139,0.00011,0.0138,0.0141,50,0.041678,99.496717,25,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,30,aten::empty_strided,pytorch,op,0.00674,0.000162,0.0065,0.0069,50,0.020209,99.928953,26,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,18,aten::copy_,pytorch,op,0.01136,0.000128,0.0112,0.01155,100,0.034062,99.602767,27,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,13,aten::flatten,pytorch,op,0.01926,0.000686,0.0188,0.0206,50,0.057749,99.403466,28,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,33,aten::_reshape_alias,pytorch,op,0.00452,0.000248,0.0043,0.005,50,0.013553,99.97663,29,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,14,aten::linear,pytorch,op,0.0172,0.000663,0.0167,0.0185,50,0.051573,99.455039,30,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,20,aten::t,pytorch,op,0.01084,0.000136,0.0107,0.0111,50,0.032503,99.668025,31,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,25,aten::transpose,pytorch,op,0.00876,0.000233,0.0085,0.0091,50,0.026266,99.816899,32,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,35,aten::as_strided,pytorch,op,0.00354,0.000331,0.0032,0.00405,100,0.010614,99.99955,33,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,2,aten::addmm,pytorch,op,10.46762,0.219894,10.0468,10.69,50,31.386233,66.810247,34,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,21,aten::expand,pytorch,op,0.01062,0.000453,0.0102,0.0115,50,0.031843,99.699868,35,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
resnet50,pytorch_cpu,36,aten::resolve_conj,pytorch,op,0.00015,8.4e-05,5e-05,0.0003,100,0.00045,100.0,36,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_pytorch_cpu.csv
