model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
shufflenet_v2_x1_0,ncnn_vulkan,74,ConvolutionDepthWise:/stage3/stage3.2/branch2/branch2.3/Conv,ncnn,ncnn_layer,0.03483,0.000198,0.03443,0.03521,70,0.387818,88.108573,71,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,36,Convolution:/stage3/stage3.2/branch2/branch2.5/Conv,ncnn,ncnn_layer,0.069825,0.000667,0.06792,0.07089,70,0.777474,66.135984,72,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,134,ReLU:/stage3/stage3.2/branch2/branch2.7/Relu,ncnn,ncnn_layer,0.007432,0.000123,0.00714,0.00766,70,0.082752,98.486684,73,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,89,Concat:/stage3/stage3.2/Concat,ncnn,ncnn_layer,0.019871,0.000287,0.01922,0.02068,70,0.221256,92.633544,74,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,65,ShuffleChannel:/stage3/stage3.2/Reshape_1,ncnn,ncnn_layer,0.036786,0.000332,0.03604,0.03771,70,0.409598,84.50577,75,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,161,Split:splitncnn_7,ncnn,ncnn_layer,0.000339,2.5e-05,0.00031,0.00036,70,0.003775,99.966262,76,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,112,Crop:/stage3/stage3.3/Slice,ncnn,ncnn_layer,0.010453,0.000154,0.0101,0.01078,70,0.11639,96.342983,77,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,124,Crop:/stage3/stage3.3/Slice_1,ncnn,ncnn_layer,0.009577,0.000135,0.00938,0.0099,70,0.106636,97.650498,78,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,48,Convolution:/stage3/stage3.3/branch2/branch2.0/Conv,ncnn,ncnn_layer,0.069416,0.000785,0.06745,0.07083,70,0.77292,75.436911,79,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,135,ReLU:/stage3/stage3.3/branch2/branch2.2/Relu,ncnn,ncnn_layer,0.007429,0.000161,0.00714,0.00781,70,0.082719,98.569403,80,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,77,ConvolutionDepthWise:/stage3/stage3.3/branch2/branch2.3/Conv,ncnn,ncnn_layer,0.034617,0.000194,0.03417,0.03547,70,0.385447,89.265993,81,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,47,Convolution:/stage3/stage3.3/branch2/branch2.5/Conv,ncnn,ncnn_layer,0.069431,0.00081,0.06708,0.07135,70,0.773087,74.663991,82,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,140,ReLU:/stage3/stage3.3/branch2/branch2.7/Relu,ncnn,ncnn_layer,0.007402,0.000151,0.00714,0.00781,70,0.082418,98.981974,83,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,93,Concat:/stage3/stage3.3/Concat,ncnn,ncnn_layer,0.019565,0.000327,0.01891,0.02057,70,0.217849,93.511686,84,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,63,ShuffleChannel:/stage3/stage3.3/Reshape_1,ncnn,ncnn_layer,0.036842,0.00029,0.0363,0.03776,70,0.410221,83.686419,85,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
