model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
resnet50,tensorrt_fp16,48,Reformatting CopyNode for Input Tensor 0 to /conv1/Conv + /relu/Relu,tensorrt,trt_layer,0.49807,0.588469,0.248698,4.861719,60,1.160622,92.445084,1,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,3,/conv1/Conv + /relu/Relu,tensorrt,trt_layer,1.677498,0.754915,1.555573,7.445365,60,3.908971,13.974222,2,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,55,/maxpool/MaxPool,tensorrt,trt_layer,0.267184,0.006254,0.263698,0.295625,60,0.622602,99.358697,3,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,56,/layer1/layer1.0/conv1/Conv + /layer1/layer1.0/relu/Relu,tensorrt,trt_layer,0.189661,0.001985,0.185573,0.196041,60,0.441955,99.800653,4,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,20,/layer1/layer1.0/conv2/Conv + /layer1/layer1.0/relu_1/Relu,tensorrt,trt_layer,0.757891,0.004329,0.749322,0.767812,60,1.766067,51.956641,5,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,28,/layer1/layer1.0/conv3/Conv,tensorrt,trt_layer,0.67077,0.00319,0.660521,0.679479,60,1.563054,65.201079,6,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,26,/layer1/layer1.0/downsample/downsample.0/Conv + /layer1/layer1.0/Add + /layer1/layer1.0/relu_2/Relu,tensorrt,trt_layer,0.694823,0.004676,0.681458,0.706354,60,1.619103,62.056916,7,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,50,/layer1/layer1.1/conv1/Conv + /layer1/layer1.1/relu/Relu,tensorrt,trt_layer,0.477359,0.001881,0.472344,0.480469,60,1.11236,94.673377,8,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,18,/layer1/layer1.1/conv2/Conv + /layer1/layer1.1/relu_1/Relu,tensorrt,trt_layer,0.762778,0.031354,0.748177,0.998438,60,1.777455,48.416976,9,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
resnet50,tensorrt_fp16,24,/layer1/layer1.1/conv3/Conv + /layer1/layer1.1/Add + /layer1/layer1.1/relu_2/Relu,tensorrt,trt_layer,0.709778,0.004651,0.694115,0.723542,60,1.653952,58.789145,10,tensorrt_only,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/tensorrt_only/detailed_layers/layer_runtime/resnet50_tensorrt_fp16.csv
