model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
resnet50,onnxrt_cuda,154,FusedConv:/layer4/layer4.1/conv1/Conv_/layer4/layer4.1/relu/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,2,2.2e-05,99.999621,144,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,155,FusedConv:/layer4/layer4.1/conv2/Conv_/layer4/layer4.1/relu_1/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,13,2.2e-05,99.999643,145,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,34,FusedConv:/layer4/layer4.1/conv2/Conv_/layer4/layer4.1/relu_1/Relu_kernel_time,onnxruntime,onnx_node,0.768767,4.993561,0.11,39.125,60,0.01714,99.65062,146,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,156,FusedConv:/layer4/layer4.1/conv2/Conv_/layer4/layer4.1/relu_1/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.999666,147,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,157,FusedConv:/layer4/layer4.1/conv3/Conv_/layer4/layer4.1/Add_/layer4/layer4.1/relu_2/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,11,2.2e-05,99.999688,148,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,26,FusedConv:/layer4/layer4.1/conv3/Conv_/layer4/layer4.1/Add_/layer4/layer4.1/relu_2/Relu_kernel_time,onnxruntime,onnx_node,0.82225,5.434449,0.108,42.565,60,0.018332,99.509536,149,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,158,FusedConv:/layer4/layer4.1/conv3/Conv_/layer4/layer4.1/Add_/layer4/layer4.1/relu_2/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.99971,150,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,159,FusedConv:/layer4/layer4.2/conv1/Conv_/layer4/layer4.2/relu/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,8,2.2e-05,99.999732,151,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,29,FusedConv:/layer4/layer4.2/conv1/Conv_/layer4/layer4.2/relu/Relu_kernel_time,onnxruntime,onnx_node,0.8152,5.215878,0.127,40.879,60,0.018175,99.564209,152,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,160,FusedConv:/layer4/layer4.2/conv1/Conv_/layer4/layer4.2/relu/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.999755,153,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
