model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
shufflenet_v2_x1_0,pytorch_cuda,5,aten::cat,pytorch,op,0.09008,0.002032,0.087994,0.093869,800,6.84818,61.207737,17,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,19,aten::transpose,pytorch,op,0.006335,0.000184,0.006218,0.0067,850,0.481608,95.74794,18,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,31,aten::as_strided,pytorch,op,0.002523,0.000104,0.00236,0.002687,2250,0.191807,100.0,19,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,24,aten::contiguous,pytorch,op,0.00513,0.000703,0.004138,0.006188,800,0.39,97.866102,20,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,17,aten::clone,pytorch,op,0.007872,0.000358,0.0076,0.008563,800,0.598456,94.725046,21,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,7,aten::copy_,pytorch,op,0.08638,0.002063,0.08475,0.09045,800,6.566894,74.528541,22,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,29,aten::chunk,pytorch,op,0.003922,0.000293,0.0036,0.004377,650,0.298163,99.577995,23,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,21,aten::split,pytorch,op,0.005552,0.000229,0.005315,0.005977,650,0.422081,96.650869,24,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,30,aten::narrow,pytorch,op,0.003028,0.000102,0.002904,0.003204,1300,0.230199,99.808193,25,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,23,aten::slice,pytorch,op,0.005402,9.3e-05,0.005277,0.005546,1300,0.410678,97.476102,26,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,6,aten::mean,pytorch,op,0.08884,0.007252,0.0844,0.1033,50,6.753911,67.961648,27,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,12,aten::linear,pytorch,op,0.01386,0.001805,0.0117,0.0164,50,1.053683,91.145717,28,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,18,aten::t,pytorch,op,0.00712,0.000299,0.0066,0.0074,50,0.541286,95.266332,29,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,1,aten::addmm,pytorch,op,0.2542,0.00516,0.2464,0.2606,50,19.325126,19.325126,30,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
shufflenet_v2_x1_0,pytorch_cuda,10,aten::expand,pytorch,op,0.02344,0.00228,0.0201,0.0267,50,1.781986,88.71145,31,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_pytorch_cuda.csv
