model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
resnet50,ncnn_cpu,101,ReLU:/layer4/layer4.0/relu/Relu,ncnn,ncnn_layer,0.08,0.00297,0.07,0.1,68,0.021475,99.746135
resnet50,ncnn_cpu,3,Convolution:/layer4/layer4.0/conv2/Conv,ncnn,ncnn_layer,13.503382,0.089715,13.41,14.11,68,3.624738,11.234467
resnet50,ncnn_cpu,117,ReLU:/layer4/layer4.0/relu_1/Relu,ncnn,ncnn_layer,0.030294,0.002407,0.03,0.05,68,0.008132,99.959814
resnet50,ncnn_cpu,37,Convolution:/layer4/layer4.0/conv3/Conv,ncnn,ncnn_layer,5.294412,0.0267,5.27,5.48,68,1.421189,74.572631
resnet50,ncnn_cpu,9,Convolution:/layer4/layer4.0/downsample/downsample.0/Conv,ncnn,ncnn_layer,10.904412,0.121527,10.8,11.84,68,2.927092,29.826889
resnet50,ncnn_cpu,78,BinaryOp:/layer4/layer4.0/Add,ncnn,ncnn_layer,0.173824,0.008049,0.17,0.22,68,0.04666,98.925444
resnet50,ncnn_cpu,96,ReLU:/layer4/layer4.0/relu_2/Relu,ncnn,ncnn_layer,0.082794,0.006827,0.08,0.11,68,0.022225,99.637223
resnet50,ncnn_cpu,132,Split:splitncnn_14,ncnn,ncnn_layer,0.000588,0.003789,0.0,0.03,68,0.000158,99.999763
resnet50,ncnn_cpu,28,Convolution:/layer4/layer4.1/conv1/Conv,ncnn,ncnn_layer,5.512941,0.203492,5.46,7.17,68,1.479849,61.666583
resnet50,ncnn_cpu,120,ReLU:/layer4/layer4.1/relu/Relu,ncnn,ncnn_layer,0.028529,0.003542,0.02,0.03,68,0.007658,99.983657
resnet50,ncnn_cpu,12,Convolution:/layer4/layer4.1/conv2/Conv,ncnn,ncnn_layer,8.074559,0.33617,7.95,10.81,68,2.167469,37.065944
resnet50,ncnn_cpu,118,ReLU:/layer4/layer4.1/relu_1/Relu,ncnn,ncnn_layer,0.030294,0.002407,0.03,0.05,68,0.008132,99.967946
resnet50,ncnn_cpu,38,Convolution:/layer4/layer4.1/conv3/Conv,ncnn,ncnn_layer,5.285,0.048522,5.26,5.67,68,1.418663,75.991294
resnet50,ncnn_cpu,79,BinaryOp:/layer4/layer4.1/Add,ncnn,ncnn_layer,0.171471,0.01179,0.16,0.23,68,0.046028,98.971472
resnet50,ncnn_cpu,95,ReLU:/layer4/layer4.1/relu_2/Relu,ncnn,ncnn_layer,0.083235,0.005542,0.08,0.11,68,0.022343,99.614998
resnet50,ncnn_cpu,137,Split:splitncnn_15,ncnn,ncnn_layer,0.0,0.0,0.0,0.0,68,0.0,100.0
resnet50,ncnn_cpu,27,Convolution:/layer4/layer4.2/conv1/Conv,ncnn,ncnn_layer,5.516471,0.103409,5.47,6.35,68,1.480797,60.186734
resnet50,ncnn_cpu,121,ReLU:/layer4/layer4.2/relu/Relu,ncnn,ncnn_layer,0.025882,0.004922,0.02,0.03,68,0.006948,99.990605
resnet50,ncnn_cpu,11,Convolution:/layer4/layer4.2/conv2/Conv,ncnn,ncnn_layer,8.103529,0.349427,8.01,10.95,68,2.175246,34.898475
resnet50,ncnn_cpu,119,ReLU:/layer4/layer4.2/relu_1/Relu,ncnn,ncnn_layer,0.03,0.0,0.03,0.03,68,0.008053,99.975999
resnet50,ncnn_cpu,36,Convolution:/layer4/layer4.2/conv3/Conv,ncnn,ncnn_layer,5.295,0.034364,5.27,5.52,68,1.421347,73.151442
resnet50,ncnn_cpu,80,BinaryOp:/layer4/layer4.2/Add,ncnn,ncnn_layer,0.166324,0.007257,0.16,0.2,68,0.044647,99.016119
resnet50,ncnn_cpu,94,ReLU:/layer4/layer4.2/relu_2/Relu,ncnn,ncnn_layer,0.084118,0.006694,0.08,0.12,68,0.02258,99.592655
resnet50,ncnn_cpu,105,Pooling:/avgpool/GlobalAveragePool,ncnn,ncnn_layer,0.070588,0.003789,0.07,0.1,68,0.018948,99.824888
resnet50,ncnn_cpu,138,Flatten:/Flatten,ncnn,ncnn_layer,0.0,0.0,0.0,0.0,68,0.0,100.0
resnet50,ncnn_cpu,58,InnerProduct:/fc/Gemm,ncnn,ncnn_layer,0.754706,0.027625,0.72,0.82,68,0.202587,96.53411
