model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
shufflenet_v2_x1_0,pytorch_cuda,28,aten::conv2d,pytorch,op,0.004112,0.000217,0.00373,0.004296,2800,0.312608,99.279831
shufflenet_v2_x1_0,pytorch_cuda,26,aten::convolution,pytorch,op,0.004785,0.000322,0.004387,0.005248,2800,0.363772,98.613639
shufflenet_v2_x1_0,pytorch_cuda,13,aten::_convolution,pytorch,op,0.012384,0.000534,0.012077,0.01345,2800,0.941473,92.08719
shufflenet_v2_x1_0,pytorch_cuda,2,aten::cudnn_convolution,pytorch,op,0.228241,0.007103,0.223292,0.242214,1850,17.351637,36.676763
shufflenet_v2_x1_0,pytorch_cuda,22,aten::empty,pytorch,op,0.005453,0.000107,0.005361,0.005646,14800,0.414555,97.065424
shufflenet_v2_x1_0,pytorch_cuda,25,aten::batch_norm,pytorch,op,0.005048,0.000117,0.004916,0.005268,2800,0.383766,98.249867
shufflenet_v2_x1_0,pytorch_cuda,14,aten::_batch_norm_impl_index,pytorch,op,0.009629,0.000442,0.009261,0.010493,2800,0.732028,92.819218
shufflenet_v2_x1_0,pytorch_cuda,4,aten::cudnn_batch_norm,pytorch,op,0.110857,0.002577,0.109016,0.115955,2800,8.427716,54.359557
shufflenet_v2_x1_0,pytorch_cuda,27,aten::empty_like,pytorch,op,0.004651,0.00013,0.004529,0.004897,3600,0.353584,98.967223
shufflenet_v2_x1_0,pytorch_cuda,20,aten::view,pytorch,op,0.006325,0.000249,0.006149,0.006809,4400,0.480847,96.228788
shufflenet_v2_x1_0,pytorch_cuda,16,aten::relu_,pytorch,op,0.008097,0.000208,0.007795,0.008381,1850,0.615561,94.126591
shufflenet_v2_x1_0,pytorch_cuda,9,aten::clamp_min_,pytorch,op,0.080255,0.002068,0.078859,0.08437,1850,6.101251,86.929464
shufflenet_v2_x1_0,pytorch_cuda,11,aten::max_pool2d,pytorch,op,0.01816,0.003404,0.0147,0.0245,50,1.380583,90.092034
shufflenet_v2_x1_0,pytorch_cuda,3,aten::max_pool2d_with_indices,pytorch,op,0.12174,0.004434,0.1167,0.1285,50,9.255078,45.931841
shufflenet_v2_x1_0,pytorch_cuda,8,aten::_conv_depthwise2d,pytorch,op,0.082865,0.00186,0.081611,0.086558,950,6.299672,80.828213
shufflenet_v2_x1_0,pytorch_cuda,15,aten::resize_,pytorch,op,0.0091,0.000336,0.008879,0.009763,950,0.691812,93.51103
shufflenet_v2_x1_0,pytorch_cuda,5,aten::cat,pytorch,op,0.09008,0.002032,0.087994,0.093869,800,6.84818,61.207737
shufflenet_v2_x1_0,pytorch_cuda,19,aten::transpose,pytorch,op,0.006335,0.000184,0.006218,0.0067,850,0.481608,95.74794
shufflenet_v2_x1_0,pytorch_cuda,31,aten::as_strided,pytorch,op,0.002523,0.000104,0.00236,0.002687,2250,0.191807,100.0
shufflenet_v2_x1_0,pytorch_cuda,24,aten::contiguous,pytorch,op,0.00513,0.000703,0.004138,0.006188,800,0.39,97.866102
shufflenet_v2_x1_0,pytorch_cuda,17,aten::clone,pytorch,op,0.007872,0.000358,0.0076,0.008563,800,0.598456,94.725046
shufflenet_v2_x1_0,pytorch_cuda,7,aten::copy_,pytorch,op,0.08638,0.002063,0.08475,0.09045,800,6.566894,74.528541
shufflenet_v2_x1_0,pytorch_cuda,29,aten::chunk,pytorch,op,0.003922,0.000293,0.0036,0.004377,650,0.298163,99.577995
shufflenet_v2_x1_0,pytorch_cuda,21,aten::split,pytorch,op,0.005552,0.000229,0.005315,0.005977,650,0.422081,96.650869
shufflenet_v2_x1_0,pytorch_cuda,30,aten::narrow,pytorch,op,0.003028,0.000102,0.002904,0.003204,1300,0.230199,99.808193
shufflenet_v2_x1_0,pytorch_cuda,23,aten::slice,pytorch,op,0.005402,9.3e-05,0.005277,0.005546,1300,0.410678,97.476102
shufflenet_v2_x1_0,pytorch_cuda,6,aten::mean,pytorch,op,0.08884,0.007252,0.0844,0.1033,50,6.753911,67.961648
shufflenet_v2_x1_0,pytorch_cuda,12,aten::linear,pytorch,op,0.01386,0.001805,0.0117,0.0164,50,1.053683,91.145717
shufflenet_v2_x1_0,pytorch_cuda,18,aten::t,pytorch,op,0.00712,0.000299,0.0066,0.0074,50,0.541286,95.266332
shufflenet_v2_x1_0,pytorch_cuda,1,aten::addmm,pytorch,op,0.2542,0.00516,0.2464,0.2606,50,19.325126,19.325126
shufflenet_v2_x1_0,pytorch_cuda,10,aten::expand,pytorch,op,0.02344,0.00228,0.0201,0.0267,50,1.781986,88.71145
